store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Pearland Town Center,316434,11200 Broadway Street,Suite 750,Pearland ,TX,77584,United States,(713) 436-0964,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
City Centre,316654,822 Town & Country Blvd,,Houston ,TX,77024,United States,(713) 722-0192,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Champions,316430,6915 FM 1960,,Houston ,TX,77069,United States,(281) 781-0099,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Cypress Town Center,316637,25719 Northwest Freeway,,Cypress ,TX,77429,United States,(281) 758-0786,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
242 Crossing,316465,7990 Hwy 242,,Conroe ,TX,77384,United States,(936) 273-8637,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
1890 Ranch Shopping Center,316439,1335 E. Whitestone Blvd,,Cedar Park ,TX,78613,United States,(512) 259-4262,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Mall at Green Hills,316539,2126 Abbott Martin Road,Suite 177,Nashville ,TN,37215,United States,(615) 383-5762,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Stone Hill Town Center,415482,1512 Stone Hill Dr,,Pflugerville ,TX,78660,United States,(512) 252-7081,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Wolf Ranch Town Center,453523,1015 W. University Ave,,Georgetown ,TX,78628,United States,(512) 863-2580,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Atascocita Commons,316441,6621 FM 1960 East,,Atascocita ,TX,77346,United States,(281) 812-2618,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
Quail Creek Crossing,316599,3201 Lawrence Rd.,Suite 330,Wichita Falls ,TX,76308,United States,(940) 692-0228,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Peninsula Town Center,316468,1440 Merchant Lane,,Hampton ,VA,23666,United States,(757) 838-1257,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-22:00; Su 12:00-18:00,,0
New Town Shops on Main,316629,5105 Main St.,,Williamsburg ,VA,23188,United States,(757) 220-2109,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Bowie Town Center,316638,15412 Emerald Way,C1-5,Bowie ,MD,20716,United States,(301) 262-2796,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Village At Leesburg,316502,1606 Village Market Blvd. SE,Suite 115,Leesburg ,VA,20175,United States,(703) 771-6930,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
MacArthur Center,316463,300 Monticello Avenue,Suite 203,Norfolk ,VA,23510,United States,(757) 314-3537,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Washingtonian Center,316512,101 Boardwalk Place,Suite 102,Gaithersburg ,MD,20878,United States,(301) 947-2540,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Virginia Gateway,453633,13962 Promenade Commons St.,,St. Gainesville ,VA,20155,United States,(703) 754-1357,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Fair Oaks Mall,316459,11794 Fair Oaks Mall,Suite A104A,Fairfax ,VA,22033,United States,(703) 865-5850,,,Mo 10:30-21:30; Tu 10:30-21:30; We 10:30-21:30; Th 10:30-21:30; Fr 10:30-21:30; Sa 10:30-21:30; Su 12:00-18:00,,0
National Harbor,316461,162 Waterfront Street,Suite K-K1,National Harbor ,MD,20745,United States,(301) 567-3191,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
Stonebridge at Potomac Center,316643,15000 Potomac Town Place,Suite 160,Woodbridge ,VA,22191,United States,(703) 580-8492,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Shops at Waldorf,316662,2935 Festival Way,Suite 113,Waldorf ,MD,20603,United States,(301) 645-4467,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Spotsylvania Town Centre,316460,1 Towne Center Blvd.,Suite 3800,Fredericksburg ,VA,22407,United States,(540) 548-1651,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-21:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-18:00,,0
Clackamas Town Center,574757,12000 SE 82ND AVE,,Happy Valley ,OR,97086,United States,(503) 659-2608,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Streets of Tanasbourne,316612,19338 NW Emma Way,Suite 200,Hillsboro ,OR,97124,United States,(503) 533-5956,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Pioneer Place Mall,546979,700 SW 5th Avenue,,Portland ,OR,97204,United States,(503) 227-3078,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
Gresham Station,464421,1152 NW Civic Drive,,Gresham ,OR,97030,United States,(503) 667-6541,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Bridgeport Village,546389,7485 SW Bridgeport Road,,Tigard ,OR,97224,United States,(503) 603-9991,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
Capital Mall,692339,2511 4th Ave W,,W Olympia ,WA,98502,United States,(360) 943-9563,,,Mo 10:00-19:00; Tu 10:00-19:00; We 10:00-19:00; Th 10:00-19:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
Shoppes at Montage,316543,2551 Shoppes Blvd.,,Moosic ,PA,18507,United States,(570) 961-0847,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Galleria of Mt. Lebanon,316551,1500 Washington Road,Suite 1305,Pittsburgh ,PA,15228,United States,(412) 531-1018,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-17:00,,0
Waterfront Town Center,414739,245 West Bridge St,,Homestead ,PA,15120,United States,(412) 461-0469,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
South Hill Mall,316591,3500 S. Meridian,Suite 845,Puyallup ,WA,98373,United States,(253) 841-5739,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Millcreek Mall,316524,654 Millcreek Mall,,Erie ,PA,16565,United States,(814) 864-1266,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Woodbridge Center,546983,376 Woodbridge Center Dr,,Woodbridge ,NJ,07095,United States,(732) 634-3125,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-21:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-19:00,,0
Streets of Chester,546393,270 US 206 South,,South Chester ,NJ,07930,United States,(908) 879-0517,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-19:00; Su 11:00-18:00,,0
Columbiana Centre,546977,100 Columbiana Circle,,Columbia ,SC,29212,United States,(803) 781-0307,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Market Street,631583,920 Market Street,,Lynnfield ,MA,01940,United States,(781) 334-6130,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Village at Colony Place,316603,194 Colony Place,,Plymouth ,MA,02360,United States,(508) 732-7360,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Hingham Shipyard,547777,6 Shipyard Drive,,Hingham ,MA,02043,United States,(781) 749-5938,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
The Crossing At Smithfield,693777,371 Putnam Pike,,Smithfield ,RI,02917,United States,(401) 231-2310,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
Wayside Shopping Center,693775,6 Wayside Rd.,,Burlington ,MA,01803,United States,(781) 273-0124,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Natick Mall,547779,1245 Worcester St,,Natick ,MA,01760,United States,(508) 652-1986,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
University Station,626473,241 University Ave,,Westwood ,MA,02090,United States,(781) 461-2455,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
Northborough Crossing,316572,9114 Shops Way,,Northborough ,MA,01532,United States,(508) 393-2278,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
Biltmore Park Town Square,316571,8 Town Square Blvd.,Suite 170,Asheville ,NC,28803,United States,(828) 684-9320,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Freehold Raceway Mall,316520,3710 US Highway 9,Suite H-112,Freehold ,NJ,07728,United States,(732) 866-4092,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-21:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-18:00,,0
The Mall at Johnson City,316522,2011 North Roan Street,Suite 31,Johnson City ,TN,37601,United States,(423) 283-0061,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Domain,316464,3220 Feathergrass Court,Suite 112,Austin ,TX,78758,United States,(512) 339-2848,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Rockwall Crossing,316609,959 E I-30,Suite 103,Rockwall ,TX,75087,United States,(972) 722-2355,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Town East Mall,316535,2063 Town East Mall,Suite 1048,Mesquite ,TX,75150,United States,(972) 270-0130,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Alamo Quarry Market,316507,225 E. Basse Road,Suite 300,San Antonio ,TX,78209,United States,(210) 826-5398,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Patriot Place,316532,259 Patriot Place,Suite J3,Foxborough ,MA,02035,United States,(508) 698-4950,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 10:00-19:00,,0
Watters Creek at Montgomery Farm,316443,925 Watters Creek Blvd.,,Allen ,TX,75013,United States,(469) 342-6729,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Uptown Village at Cedar Hill,316444,305 West FM 1382,Suite 304,Cedar Hill ,TX,75104,United States,(972) 293-9253,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Firewheel Town Center,316586,430 Winecup Way,,Garland ,TX,75040,United States,(972) 530-2458,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Trinity Commons,316569,3100 S. Hulen Street,Suite 136,Fort Worth ,TX,76109,United States,(817) 377-1029,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Shops at Park Lane,316601,8190 Park Lane,Suite 350,Dallas ,TX,75231,United States,(214) 361-2801,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Village at Stone Oak,333763,22602 US Highway 281 North,Unit J-1,San Antonio ,TX,78258,United States,(210) 481-9577,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Sunrise Mall,316455,2370 N. Expressway,Suite 1242,Brownsville ,TX,78526,United States,(956) 574-9027,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-19:00,,0
Longview Mall,542817,3500 McCann Road,,Longview ,TX,75605,United States,(903) 236-8647,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Rim,316435,17503 La Cantera Parkway,Suite 915,San Antonio ,TX,78257,United States,(210) 877-9031,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Shops At West End,693779,2910 West Loop 289,,Lubbock ,TX,79407,United States,(806) 788-1012,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
La Plaza Mall,316484,2200 S. 10th Street,Suite C05,McAllen ,TX,78503,United States,(956) 682-1847,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Preston Park Village,316442,1900 Preston Road,Suite 131,Plano ,TX,75093,United States,(972) 599-2800,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Arlington Highlands,316495,3901 Arlington Highlands Blvd.,Suite 101,Arlington ,TX,76018,United States,(817) 472-9065,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Westover Village,316613,661 Sherry Lane,,Fort Worth ,TX,76114,United States,(817) 735-5230,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Alliance Town Center,692901,9361 Sage Meadow Trail,,Worth ,TX,76244,United States,(817) 741-6446,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Vista Ridge Plaza,316592,440 E Round Grove Rd.,Suite 680,Lewisville ,TX,75067,United States,(972) 315-8502,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
North East Mall,316518,1101 Melbourne Road,Suite 3003,Hurst ,TX,76053,United States,(817) 590-9574,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Southlake Town Square,316436,301 N Carroll Avenue,,Southlake ,TX,76092,United States,(817) 442-1309,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Town Center at Creekside,415483,227 Creekside Crossing,,New Braunfels ,TX,78130,United States,(830) 626-0355,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Hill Country Galleria,316582,12701 Hill Country Blvd.,Suite O120,Bee Cave ,TX,78738,United States,(512) 263-7862,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Hamilton Place Mall,316462,2100 Hamilton Place Blvd.,,Chattanooga ,TN,37421,United States,(423) 296-1201,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Sunset Valley Village,316440,5207 Brodie Lane,Suite 230,Sunset Valley ,TX,78745,United States,(512) 899-9575,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Shops at Highland Village,316437,1401 Shoal Creek,Suite 160,Highland Village ,TX,75077,United States,(972) 317-6750,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Fountains at Farah,458883,8889 Gateway West,,El Paso ,TX,79925,United States,(915) 594-3319,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 11:00-18:00,,0
La Palmera,316467,5488 South Padre Island DR,Suite 1176,Corpus Christi ,TX,78411,United States,(361) 980-1323,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Texas Avenue Crossing,316431,1416 Texas Avenue South,,College Station ,TX,77840,United States,(979) 680-1681,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Westview Promenade,675699,5267 Buckeystown Pike,,Frederick ,MD,21704,United States,(301) 662-5013,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Regency Square,316466,1404 N. Parham Road,Suite 218,Richmond ,VA,23229,United States,(804) 740-1245,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
University Mall,522971,575 E. University Parkway,,Orem ,UT,84097,United States,(801) 224-1135,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00,,0
Red Rock Commons,493325,15 S. River Road,,Saint George ,UT,84790,United States,(435) 628-9328,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Station Park,375293,195 N West Promontory,,Promontory Farmington ,UT,84025,United States,(801) 451-7752,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The Gateway,420464,56 S Rio Grande Street,,Salt Lake City ,UT,84101,United States,(801) 456-4671,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
The District at South Jordan,415484,11565 South District Main Dr,,South Jordan ,UT,84095,United States,(801) 495-4692,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-17:00,,0
Jefferson Valley,698393,650 Lee Blvd.,,Yorktown Heights ,NY,10598,United States,(914) 245-4910,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-09:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-18:00,,0
Harriman Commons,451446,128 Bailey Farm Road,,Monroe ,NY,10950,United States,(845) 782-8293,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
The Marketplace Mall,316559,1 Miracle Mile Drive,,Rochester ,NY,14623,United States,(585) 272-7841,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-21:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-18:00,,0
The Summit Reno,316525,13925 South Virginia Street,Suite 102,Reno ,NV,89511,United States,(775) 853-4306,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
Brookhaven Village,400336,3720 West Robinson Street,,Norman ,OK,73072,United States,(405) 321-0023,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
Spring Creek Plaza,573713,1448 S Bryant Ave,,Edmond ,OK,73034,United States,(405) 359-1338,,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 12:00-18:00,,0
Battlefield Mall,316479,2825 South Glenstone Avenue,Suite G-17A,Springfield ,MO,65804,United States,(417) 887-6925,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Shops at Nanuet,493323,6127 Fashion Drive,,Nanuet ,NY,10954,United States,(845) 627-0439,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
The Outlet Shoppes At Oklahoma City,693771,7630 W. Reno Ave,,Oklahoma City ,OK,73127,United States,(405) 491-2829,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
Gallery at Westbury Plaza,464417,1028 Old Country Road,,Garden City ,NY,11530,United States,(516) 794-2548,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-19:00,,0
Westchester's Ridge Hill,316595,1 Ridge Hill Blvd.,Suite 1140,Yonkers ,NY,10710,United States,(914) 965-3517,,,Mo 10:00-21:30; Tu 10:00-21:30; We 10:00-21:30; Th 10:00-21:30; Fr 10:00-21:30; Sa 10:00-21:30; Su 11:00-19:00,,0
The Mall at Barnes Crossing,316567,1001 Barnes Crossing Road,Suite 618,Tupelo ,MS,38804,United States,(662) 840-0515,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Fountains of Arbor Lakes,316632,11501 Fountains Dr. North,,North Maple Grove ,MN,55369,United States,(763) 493-8709,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Riverdale Village,415534,12617 Riverdale Blvd,,Coon Rapids ,MN,55448,United States,(763) 712-3444,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
The Shops at West End,316517,1676 West End Blvd,,Minneapolis ,MN,55416,United States,(763) 546-9530,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 12:00-18:00,,0
Woodbury Lakes,316516,9020 Hudson Road,Suite 403,Woodbury ,MN,55125,United States,(651) 702-0384,,,Mo 10:00-21:00; Tu 10:00-21:00; We 10:00-21:00; Th 10:00-21:00; Fr 10:00-21:00; Sa 10:00-21:00; Su 11:00-18:00,,0
