store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
BOYNTON BEACH,8540404,100 N CONGRESS AVE,,BOYNTON BEACH,FL,33426-4210,United States,(561)735-4600,26.5247,-80.0901,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BRIDESBURG,2810703,2601 ORTHODOX ST,,PHILADELPHIA,PA,19137-1626,United States,(215)743-6673,40.0001,-75.0756,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
OSCEOLA WEST,8530954,2941 N POINCIANA BLVD,,KISSIMMEE,FL,34746-5534,United States,(407)397-7400,28.3353,-81.4893,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
POLK CITY,8530905,212 N COMMONWEALTH AVE,,POLK CITY,FL,33868-9583,United States,(863)984-0287,28.184,-81.8224,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CENTRAL BOCA RA,8540402,6100 GLADES RD,,BOCA RATON,FL,33434-4325,United States,(561)451-8700,26.3679,-80.1377,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FRANKFORD,2810706,4625 FRANKFORD AVE,,PHILADELPHIA,PA,19124-5803,United States,(215)289-1400,40.0151,-75.0847,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ORANGE,2097025,235 MADISON RD,,ORANGE,VA,22960-1205,United States,(540)672-1400,38.2495,-78.1126,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CHRISTINA,8530906,6150 S FLORIDA AVE,,LAKELAND,FL,33813-3321,United States,(863)519-2159,27.9542,-81.9684,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FAU,8540426,777 GLADES RD # SSB116,,BOCA RATON,FL,33431-6424,United States,(561)361-2889,26.3703,-80.1033,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HUNTER'S CREEK,8530152,2051 TOWN CENTER BLVD,,ORLANDO,FL,32837-6803,United States,(407)851-3245,28.3683,-81.406,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
OAKBRIDGE,8530910,3350 HARDEN BLVD,,LAKELAND,FL,33803-7939,United States,(863)519-2184,28.0026,-81.9748,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BOCA GREENS,8540437,19631 STATE ROAD 7,,BOCA RATON,FL,33498-4766,United States,(561)487-1700,26.3844,-80.2043,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DOWNTOWN LAKE -,8530901,114 N TENNESSEE AVE,,LAKELAND,FL,33801-4659,United States,(863)284-2700,28.0445,-81.9564,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
E BOCA RATON,8540403,701 N FEDERAL HWY,,BOCA RATON,FL,33432-2745,United States,(561)367-7700,26.3572,-80.0862,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FOXWOOD,8530911,4420 US HIGHWAY 98 N,,LAKELAND,FL,33809-0465,United States,(863)519-2162,28.0996,-81.9741,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WEST HILLSBORO,8540107,1834 WEST HILLSBORO BLVD.,,DEERFIELD BEACH,FL,33442-1402,United States,(954)421-2495,26.3175,-80.1294,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ATLANTIS,8540407,3100 LANTANA RD,,LANTANA,FL,33462-2428,United States,(561)641-1600,26.5875,-80.0917,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAKE NONA,8530110,10745 NARCOOSSEE RD,,ORLANDO,FL,32832,United States,(407)541-4352,28.4114,-81.2415,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CITRUS RIDGE,8530128,16650 WOODCREST WAY,,CLERMONT,FL,34714-7004,United States,(352)242-4449,28.3631,-81.6796,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DEERFIELD BEACH,8540106,101 N FEDERAL HWY,,DEERFIELD BEACH,FL,33441-3609,United States,(954)725-4992,26.3196,-80.0909,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PALM BAY - WEST,8530208,610 MALABAR RD SE,,PALM BAY,FL,32907-3105,United States,(321)951-3700,27.9987,-80.6558,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PLANT CITY,8551322,2318 JAMES L REDMAN PKWY,,PLANT CITY,FL,33563-7109,United States,(813)759-1240,27.9898,-82.1213,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PALM BAY EAST,8530202,6000 BABCOCK ST SE,,PALM BAY,FL,32909-3921,United States,(321)768-2811,27.998,-80.6225,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
RICHLANDS,2090164,1910 2ND ST,,RICHLANDS,VA,24641-2304,United States,(276)964-4025,37.0953,-81.8005,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SOUTH DOWNTOWN,8530124,2703 S ORANGE AVE,,ORLANDO,FL,32806-5401,United States,(407)420-9525,28.5126,-81.3761,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAKE WASHINGTON,8530209,2495 N WICKHAM RD,,MELBOURNE,FL,32935-8133,United States,(321)253-2388,28.1474,-80.6716,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MELBOURNE MAIN,8530201,1300 S BABCOCK ST,,MELBOURNE,FL,32901-3067,United States,(321)984-3100,28.0895,-80.6223,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CAROLINA BEACH,6063506,7 N LAKE PARK BLVD,,CAROLINA BEACH,NC,28428-4926,United States,(910)458-9028,34.0341,-77.8942,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PINE VALLEY,6063511,4320 S 17TH ST,,WILMINGTON,NC,28412-6615,United States,(910)392-2265,34.1753,-77.8945,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SAWDUST TRAIL,6062002,1606 N HOWE ST,,SOUTHPORT,NC,28461-8904,United States,(910)457-4347,33.9395,-78.026,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HAMILTON MILL,8417123,3485 BRASELTON HWY,,DACULA,GA,30019-1029,United States,(770)831-5902,34.0703,-83.9138,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
LAWRENCEVILLE,8417110,390 W CROGAN ST STE 100,,LAWRENCEVILLE,GA,30046-6901,United States,(770)277-2800,33.9539,-83.9957,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WEST LAWRENCEVI,8417102,850 LAWRENCEVILLE SUWANEE RD,,LAWRENCEVILLE,GA,30043-5483,United States,(770)255-0160,33.9705,-84.0198,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MALL OF GEORGIA,8417116,3400 BUFORD DR,,BUFORD,GA,30519-4903,United States,(470)202-7330,34.0752,-83.9843,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SYLVA,6055913,186 GRINDSTAFF COVE RD,,SYLVA,NC,28779-2522,United States,(828)586-8954,35.3768,-83.2255,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SUGARLOAF STATI,8417104,3305 SUGARLOAF PKWY,,LAWRENCEVILLE,GA,30044-5483,United States,(678)985-3360,33.9206,-84.0137,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
OAK HILL,2723207,101 MAIN ST E,,OAK HILL,WV,25901-3032,United States,(304)469-2961,37.9738,-81.1464,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-3PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
OAK HILL SUMMERLEE,2723207,201 SUMMERLEE AVE,,OAK HILL,WV,25901-3024,United States,,37.974,-81.1464,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SUWANEE,8417111,2885 LAWRENCEVILLE SUWANEE RD SUITE 3,,SUWANEE,GA,30024-2529,United States,(770)271-5500,34.0265,-84.0449,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FAYETTE SQUARE,2723206,199 MALL RD,,OAK HILL,WV,25901-6109,United States,(304)469-2996,38.0098,-81.1303,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WINDER,8419010,43 S BROAD ST,,WINDER,GA,30680-2037,United States,(770)867-3161,33.9902,-83.7255,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BUFORD,8417112,4394 BUFORD DR,,BUFORD,GA,30518-3443,United States,(770)945-1230,34.0955,-84.0125,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HARPER ROAD,2723202,1901 HARPER RD,,BECKLEY,WV,25801-2611,United States,(304)253-8187,37.7894,-81.2096,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
COMMONWEALTH,2775008,3506 STATE ROUTE 54,,OWENSBORO,KY,42303-2203,United States,(270)688-7734,37.7515,-87.0555,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
NEW HARTFORD RO,2775004,2609 NEW HARTFORD RD,,OWENSBORO,KY,42303-1316,United States,(270)688-7732,37.7503,-87.0984,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WESLEYAN,2775002,2800 FREDERICA ST,,OWENSBORO,KY,42301-5490,United States,(270)688-7733,37.7483,-87.1131,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TOWNE SQUARE,2775003,5002 FREDERICA ST,,OWENSBORO,KY,42301-7425,United States,(270)688-7737,37.7219,-87.1249,Mon: NO DRIVE UP; Tue: NO DRIVE UP; Wed: NO DRIVE UP; Thu: NO DRIVE UP; Fri: NO DRIVE UP; Sat: NO DRIVE UP; Sun: NO DRIVE UP; ,,0
WHITESVILLE,2775011,10026 MAIN ST,,WHITESVILLE,KY,42378-9716,United States,(270)233-5517,37.6837,-86.8731,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
OAK GROVE,2775208,15744 FORT CAMPBELL BLVD,,OAK GROVE,KY,42262-7224,United States,(270)439-4295,36.6526,-87.4394,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LOGAN,2722119,80 RIVERVIEW AVE,,LOGAN,WV,25601-3455,United States,(304)752-6155,37.849,-81.9987,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KERMIT,2722117,120 LOGAN STREET,,KERMIT,WV,25674-0657,United States,(304)393-3371,37.8385,-82.4072,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-3PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DRY RIDGE WALMA,2780117,20 FERGUSON BLVD,,DRY RIDGE,KY,41035-8635,United States,(859)823-7181,38.6815,-84.5966,Monday:10AM-7PM; Tuesday:10AM-7PM; Wednesday:10AM-7PM; Thursday:10AM-7PM; Friday:10AM-7PM; Saturday:10AM-5PM; Sunday:11AM-4PM; ,,0
WILLIAMSON,2722112,250 E 2ND AVE,,WILLIAMSON,WV,25661-3604,United States,(304)235-1544,37.6706,-82.2764,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MATEWAN,2722114,401 MATE ST.,,MATEWAN,WV,25678,United States,(304)426-8221,37.6226,-82.1639,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-3PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DRY RIDGE,2780116,12 TAFT HWY,,DRY RIDGE,KY,41035-8123,United States,(859)824-7444,38.6836,-84.6044,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CRITTENDEN,2780118,100 S MAIN ST,,CRITTENDEN,KY,41030-8300,United States,(859)428-2500,38.78,-84.6061,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ST. ALBANS,2722110,520 6TH AVE,,SAINT ALBANS,WV,25177-2859,United States,(304)722-0300,38.3855,-81.8316,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-6PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CRISFIELD,2540211,257 N SOMERSET AVE,,CRISFIELD,MD,21817-1531,United States,(410)968-2380,37.9901,-75.8439,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LANCASTER & KIE,8710518,3202 S LANCASTER RD,,DALLAS,TX,75216-4529,United States,(469)249-6400,32.708,-96.8014,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
DOWNTOWN ST. PE,8551101,360 CENTRAL AVE STE 150,,SAINT PETERSBURG,FL,33701-3837,United States,(727)898-5855,27.7711,-82.6378,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
GRAND CENTRAL,8551104,100 34TH ST N,,SAINT PETERSBURG,FL,33713-8519,United States,(727)327-3636,27.7719,-82.6794,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PLEASANT GROVE,8710311,2820 S BUCKNER BLVD,,DALLAS,TX,75227-6905,United States,(972)729-2897,32.76,-96.6819,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
DESOTO,8710526,209 E PLEASANT RUN RD STE 133,,DESOTO,TX,75115-3989,United States,(469)372-3100,32.6046,-96.8551,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PINELLAS POINT,8551105,3000 54TH AVE S,,SAINT PETERSBURG,FL,33712-4614,United States,(727)866-7964,27.7186,-82.673,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
4TH STREET,8551107,7100 4TH ST N,,SAINT PETERSBURG,FL,33702-5912,United States,(727)346-1060,27.8363,-82.6387,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ROOSEVELT,8551114,12485 28TH ST N,,SAINT PETERSBURG,FL,33716-1825,United States,(727)592-6000,27.8854,-82.6695,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FLEMING ISLAND,8531203,1711 EAGLE HARBOR PKWY,,ORANGE PARK,FL,32003-4323,United States,(904)215-4800,30.102,-81.7052,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MANDARIN,8531202,11331 SAN JOSE BLVD,,JACKSONVILLE,FL,32223-7232,United States,(904)886-5300,30.1689,-81.6292,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ST AUGUSTINE,8531213,4600 US HIGHWAY 1 S,,SAINT AUGUSTINE,FL,32086-7730,United States,(904)797-0500,29.8066,-81.3208,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PALENCIA,8531215,7446 US HIGHWAY 1 N,,SAINT AUGUSTINE,FL,32095-8468,United States,(904)826-3100,30.011,-81.3895,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ORTEGA,8531206,6319 ROOSEVELT BLVD,,JACKSONVILLE,FL,32244-3303,United States,(904)317-6100,30.236,-81.6967,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
AVENUES,8531211,10625 PHILIPS HWY,,JACKSONVILLE,FL,32256-1443,United States,(904)880-6436,30.1762,-81.5486,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ST AUGUSTINE BE,8531214,1200 PLANTATION ISLAND DR S STE 110,,SAINT AUGUSTINE,FL,32080-3114,United States,(904)461-4312,29.864,-81.2962,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ST. JOHN'S TOWN,8531201,4781 TOWN CENTER PKWY,,JACKSONVILLE,FL,32246-8493,United States,(904)407-1400,30.2554,-81.5298,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SILVER SPRINGS,8531302,5431 EAST SILVER SPRINGS BLVD.,,SILVER SPRINGS,FL,34488-1736,United States,(352)236-3601,29.2162,-82.0591,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FOREST,8531303,15825 E HIGHWAY 40,,SILVER SPRINGS,FL,34488-4149,United States,(352)625-7110,29.1841,-81.891,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PALM COAST,8531409,1300 PALM COAST PKWY SW,,PALM COAST,FL,32137-4701,United States,(386)246-5166,29.553,-81.2285,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NORTH MAIN,8043914,904 N MAIN ST,,SUMMERVILLE,SC,29483-6633,United States,(843)720-5190,33.0309,-80.167,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HAMMOCK,8531410,5182 N OCEANSHORE BLVD STE 1,,PALM COAST,FL,32137-3263,United States,(386)446-2325,29.5925,-81.1941,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
GOOSE CREEK,8043911,144 SAINT JAMES AVE,,GOOSE CREEK,SC,29445-2924,United States,(843)937-6730,33.0038,-80.0422,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PONTE VEDRA,8531205,625 SR A1A N,,PONTE VEDRA BEACH,FL,32082-2747,United States,(904)280-9390,30.2149,-81.3802,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PIERSON,8531407,106 S CENTER ST,,PIERSON,FL,32180-2338,United States,(386)749-0051,29.2399,-81.463,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DOTHAN,8620705,1962 W MAIN ST,,DOTHAN,AL,36301-1220,United States,(334)794-1988,31.2286,-85.4185,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BEACH BLVD,8531208,14006 BEACH BLVD,,JACKSONVILLE,FL,32250-1597,United States,(904)992-7201,30.2871,-81.4487,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ENGLEWOOD,8550303,2791 S MCCALL RD,,ENGLEWOOD,FL,34224-8634,United States,(941)473-5678,26.9343,-82.3132,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KENDALL TOWN CE,8531207,9610 HUTCHINSON PARK DR,,JACKSONVILLE,FL,32225-7202,United States,(904)721-6294,30.3385,-81.5478,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
